,ImageID,distance,location
8323,8323,69,"[253, 222]"
8324,8324,268,"[303, 292]"
8325,8325,175,"[319, 235]"
8326,8326,186,"[204, 209]"
8327,8327,297,"[351, 178]"
8328,8328,275,"[295, 207]"
8329,8329,273,"[379, 453]"
8330,8330,418,"[124, 235]"
8331,8331,183,"[258, 252]"
8332,8332,396,"[422, 289]"
8333,8333,138,"[373, 115]"
8334,8334,374,"[127, 230]"
8335,8335,232,"[334, 301]"
8336,8336,154,"[35, 304]"
8337,8337,408,"[416, 201]"
8338,8338,315,"[187, 269]"
8339,8339,192,"[19, 290]"
8340,8340,71,"[454, 255]"
8341,8341,244,"[158, 316]"
8342,8342,281,"[204, 250]"
8343,8343,83,"[368, 212]"
8344,8344,129,"[401, 238]"
8345,8345,433,"[205, 333]"
8346,8346,469,"[294, 330]"
8347,8347,438,"[290, 318]"
8348,8348,426,"[364, 327]"
8349,8349,363,"[79, 273]"
8350,8350,149,"[441, 146]"
8351,8351,305,"[155, 273]"
8352,8352,350,"[132, 181]"
8353,8353,412,"[304, 265]"
8354,8354,136,"[279, 166]"
8355,8355,229,"[217, 250]"
8356,8356,342,"[286, 236]"
8357,8357,316,"[233, 230]"
8358,8358,252,"[303, 147]"
8359,8359,487,"[327, 127]"
8360,8360,73,"[343, 349]"
8361,8361,415,"[298, 238]"
8362,8362,334,"[226, 333]"
8363,8363,488,"[304, 136]"
8364,8364,288,"[240, 283]"
8365,8365,123,"[301, 266]"
8366,8366,481,"[302, 396]"
8367,8367,337,"[228, 300]"
8368,8368,481,"[249, 265]"
8369,8369,380,"[314, 430]"
8370,8370,300,"[430, 340]"
8371,8371,456,"[255, 391]"
8372,8372,307,"[74, 188]"
8373,8373,316,"[286, 282]"
8374,8374,160,"[363, 187]"
8375,8375,255,"[449, 127]"
8376,8376,248,"[207, 277]"
8377,8377,479,"[217, 481]"
8378,8378,257,"[307, 159]"
8379,8379,293,"[206, 246]"
8380,8380,109,"[39, 316]"
8381,8381,93,"[371, 227]"
8382,8382,87,"[194, 225]"
8383,8383,309,"[291, 134]"
8384,8384,231,"[96, 405]"
8385,8385,321,"[385, 145]"
8386,8386,475,"[351, 233]"
8387,8387,405,"[241, 240]"
8388,8388,101,"[244, 151]"
8389,8389,285,"[255, 58]"
8390,8390,137,"[323, 346]"
8391,8391,196,"[167, 366]"
8392,8392,490,"[243, 97]"
8393,8393,462,"[241, 256]"
8394,8394,273,"[214, 223]"
8395,8395,295,"[209, 394]"
8396,8396,176,"[207, 203]"
8397,8397,209,"[207, 49]"
8398,8398,339,"[301, 148]"
8399,8399,219,"[265, 305]"
8400,8400,254,"[359, 52]"
8401,8401,439,"[334, 193]"
8402,8402,199,"[235, 396]"
8403,8403,426,"[258, 170]"
8404,8404,90,"[95, 434]"
8405,8405,429,"[327, 347]"
8406,8406,139,"[275, 201]"
8407,8407,87,"[378, 179]"
8408,8408,154,"[188, 273]"
8409,8409,94,"[360, 373]"
8410,8410,103,"[88, 217]"
8411,8411,282,"[302, 250]"
8412,8412,277,"[285, 262]"
8413,8413,135,"[328, 96]"
8414,8414,181,"[469, 235]"
8415,8415,358,"[370, 182]"
8416,8416,275,"[484, 355]"
8417,8417,162,"[366, 348]"
8418,8418,204,"[226, 355]"
8419,8419,309,"[329, 229]"
8420,8420,441,"[259, 320]"
8421,8421,314,"[357, 341]"
8422,8422,294,"[381, 321]"
8423,8423,132,"[198, 73]"
8424,8424,457,"[296, 206]"
8425,8425,347,"[346, 346]"
8426,8426,489,"[102, 353]"
8427,8427,408,"[277, 403]"
8428,8428,480,"[299, 301]"
8429,8429,120,"[396, 191]"
8430,8430,437,"[344, 308]"
8431,8431,331,"[231, 202]"
8432,8432,491,"[403, 360]"
8433,8433,382,"[281, 271]"
8434,8434,421,"[203, 308]"
8435,8435,186,"[155, 247]"
8436,8436,256,"[285, 425]"
8437,8437,200,"[236, 316]"
8438,8438,331,"[409, 166]"
8439,8439,75,"[207, 343]"
8440,8440,486,"[157, 120]"
8441,8441,175,"[112, 230]"
8442,8442,190,"[273, 188]"
8443,8443,394,"[285, 203]"
8444,8444,173,"[369, 53]"
8445,8445,413,"[308, 262]"
8446,8446,224,"[185, 226]"
8447,8447,438,"[331, 366]"
8448,8448,260,"[189, 153]"
8449,8449,468,"[295, 252]"
8450,8450,483,"[422, 240]"
8451,8451,112,"[271, 66]"
8452,8452,186,"[284, 206]"
8453,8453,403,"[162, 306]"
8454,8454,192,"[305, 343]"
8455,8455,198,"[352, 427]"
8456,8456,127,"[188, 385]"
8457,8457,363,"[105, 195]"
8458,8458,318,"[315, 268]"
8459,8459,340,"[241, 364]"
8460,8460,249,"[376, 154]"
8461,8461,268,"[330, 277]"
8462,8462,231,"[244, 263]"
8463,8463,393,"[171, 73]"
8464,8464,365,"[346, 56]"
8465,8465,213,"[452, 140]"
8466,8466,165,"[193, 170]"
8467,8467,262,"[362, 223]"
8468,8468,402,"[300, 120]"
8469,8469,415,"[277, 286]"
8470,8470,438,"[278, 423]"
8471,8471,157,"[269, 352]"
8472,8472,284,"[210, 102]"
8473,8473,77,"[237, 336]"
8474,8474,100,"[237, 246]"
8475,8475,451,"[120, 185]"
8476,8476,441,"[89, 250]"
8477,8477,261,"[397, 449]"
8478,8478,370,"[315, 194]"
8479,8479,312,"[424, 391]"
8480,8480,371,"[118, 254]"
8481,8481,335,"[191, 110]"
8482,8482,432,"[107, 160]"
8483,8483,356,"[126, 193]"
8484,8484,382,"[370, 345]"
8485,8485,396,"[172, 346]"
8486,8486,476,"[255, 461]"
8487,8487,227,"[206, 250]"
8488,8488,386,"[244, 170]"
8489,8489,282,"[308, 201]"
8490,8490,387,"[229, 220]"
8491,8491,416,"[191, 280]"
8492,8492,136,"[296, 259]"
8493,8493,324,"[236, 284]"
8494,8494,103,"[251, 438]"
8495,8495,445,"[207, 47]"
8496,8496,405,"[145, 296]"
8497,8497,462,"[155, 464]"
8498,8498,108,"[349, 263]"
8499,8499,183,"[383, 281]"
8500,8500,488,"[332, 331]"
8501,8501,246,"[441, 358]"
8502,8502,187,"[250, 148]"
8503,8503,476,"[370, 218]"
8504,8504,130,"[216, 261]"
8505,8505,442,"[321, 155]"
8506,8506,380,"[153, 346]"
8507,8507,400,"[247, 304]"
8508,8508,142,"[269, 196]"
8509,8509,225,"[298, 266]"
8510,8510,130,"[318, 296]"
8511,8511,254,"[241, 224]"
8512,8512,336,"[287, 227]"
8513,8513,346,"[327, 243]"
8514,8514,274,"[193, 200]"
8515,8515,394,"[139, 219]"
8516,8516,169,"[121, 341]"
8517,8517,223,"[207, 213]"
8518,8518,253,"[273, 85]"
8519,8519,434,"[365, 111]"
8520,8520,178,"[336, 282]"
8521,8521,256,"[202, 323]"
8522,8522,179,"[384, 70]"
8523,8523,400,"[286, 166]"
8524,8524,395,"[215, 190]"
8525,8525,191,"[224, 222]"
8526,8526,313,"[417, 282]"
8527,8527,358,"[127, 135]"
8528,8528,109,"[287, 183]"
8529,8529,237,"[56, 146]"
8530,8530,151,"[427, 122]"
8531,8531,198,"[400, 248]"
8532,8532,452,"[66, 205]"
8533,8533,204,"[366, 315]"
8534,8534,181,"[317, 110]"
8535,8535,457,"[410, 353]"
8536,8536,434,"[404, 189]"
8537,8537,197,"[169, 266]"
8538,8538,391,"[325, 254]"
8539,8539,203,"[380, 129]"
8540,8540,455,"[133, 195]"
8541,8541,476,"[318, 136]"
8542,8542,133,"[266, 296]"
8543,8543,405,"[179, 108]"
8544,8544,270,"[347, 220]"
8545,8545,185,"[81, 319]"
8546,8546,360,"[180, 364]"
8547,8547,411,"[385, 196]"
8548,8548,212,"[211, 349]"
8549,8549,347,"[168, 281]"
8550,8550,399,"[177, 419]"
8551,8551,200,"[259, 219]"
8552,8552,151,"[154, 195]"
8553,8553,436,"[57, 386]"
8554,8554,257,"[269, 210]"
8555,8555,464,"[376, 141]"
8556,8556,303,"[172, 194]"
8557,8557,469,"[368, 443]"
8558,8558,395,"[124, 138]"
8559,8559,267,"[320, 217]"
8560,8560,327,"[164, 311]"
8561,8561,411,"[406, 263]"
8562,8562,349,"[227, 411]"
8563,8563,298,"[390, 315]"
8564,8564,226,"[297, 336]"
8565,8565,469,"[249, 158]"
8566,8566,399,"[197, 256]"
8567,8567,135,"[415, 254]"
8568,8568,486,"[336, 298]"
8569,8569,374,"[358, 267]"
8570,8570,387,"[215, 94]"
8571,8571,229,"[218, 209]"
8572,8572,378,"[279, 319]"
8573,8573,381,"[278, 22]"
8574,8574,235,"[489, 298]"
8575,8575,215,"[253, 250]"
8576,8576,97,"[365, 377]"
8577,8577,112,"[395, 404]"
8578,8578,360,"[202, 183]"
8579,8579,317,"[260, 186]"
8580,8580,94,"[87, 292]"
8581,8581,85,"[99, 335]"
8582,8582,428,"[394, 351]"
8583,8583,394,"[81, 219]"
8584,8584,443,"[239, 317]"
8585,8585,197,"[208, 308]"
8586,8586,188,"[296, 339]"
8587,8587,334,"[210, 332]"
8588,8588,193,"[350, 239]"
8589,8589,430,"[31, 203]"
8590,8590,206,"[190, 224]"
8591,8591,177,"[354, 393]"
8592,8592,277,"[314, 210]"
8593,8593,148,"[253, 247]"
8594,8594,446,"[262, 272]"
8595,8595,358,"[181, 201]"
8596,8596,177,"[253, 242]"
8597,8597,461,"[313, 327]"
8598,8598,281,"[278, 418]"
8599,8599,304,"[202, 310]"
8600,8600,228,"[157, 186]"
8601,8601,276,"[203, 311]"
8602,8602,327,"[241, 185]"
8603,8603,101,"[403, 201]"
8604,8604,272,"[290, 237]"
8605,8605,194,"[270, 257]"
8606,8606,337,"[260, 304]"
8607,8607,223,"[237, 210]"
8608,8608,386,"[365, 221]"
8609,8609,406,"[349, 232]"
8610,8610,349,"[245, 190]"
8611,8611,478,"[317, 297]"
8612,8612,311,"[303, 308]"
8613,8613,388,"[312, 55]"
8614,8614,319,"[193, 249]"
8615,8615,470,"[121, 151]"
8616,8616,301,"[276, 231]"
8617,8617,99,"[195, 141]"
8618,8618,162,"[225, 94]"
8619,8619,436,"[205, 164]"
8620,8620,248,"[278, 308]"
8621,8621,209,"[387, 327]"
8622,8622,165,"[175, 277]"
8623,8623,163,"[240, 70]"
8624,8624,363,"[143, 350]"
8625,8625,111,"[135, 385]"
8626,8626,482,"[331, 249]"
8627,8627,360,"[378, 237]"
8628,8628,145,"[333, 195]"
8629,8629,370,"[3, 259]"
8630,8630,413,"[434, 210]"
8631,8631,447,"[219, 217]"
8632,8632,324,"[152, 378]"
8633,8633,349,"[291, 271]"
8634,8634,330,"[149, 295]"
8635,8635,350,"[86, 158]"
8636,8636,82,"[160, 226]"
8637,8637,151,"[160, 353]"
8638,8638,377,"[274, 281]"
8639,8639,442,"[30, 322]"
8640,8640,465,"[107, 136]"
8641,8641,414,"[73, 250]"
8642,8642,224,"[356, 327]"
8643,8643,489,"[329, 210]"
8644,8644,177,"[259, 212]"
8645,8645,89,"[304, 305]"
8646,8646,306,"[160, 416]"
8647,8647,343,"[241, 176]"
8648,8648,283,"[162, 282]"
8649,8649,490,"[246, 288]"
8650,8650,374,"[455, 165]"
8651,8651,478,"[367, 168]"
8652,8652,407,"[278, 48]"
8653,8653,210,"[498, 270]"
8654,8654,422,"[355, 144]"
8655,8655,214,"[260, 308]"
8656,8656,251,"[97, 175]"
8657,8657,393,"[145, 352]"
8658,8658,314,"[242, 237]"
8659,8659,469,"[241, 244]"
8660,8660,273,"[292, 309]"
8661,8661,373,"[240, 332]"
8662,8662,72,"[436, 114]"
8663,8663,126,"[95, 370]"
8664,8664,403,"[298, 298]"
8665,8665,201,"[314, 315]"
8666,8666,438,"[247, 274]"
8667,8667,112,"[275, 330]"
8668,8668,154,"[79, 260]"
8669,8669,261,"[136, 344]"
8670,8670,343,"[190, 306]"
8671,8671,189,"[213, 263]"
8672,8672,336,"[99, 171]"
8673,8673,420,"[272, 324]"
8674,8674,237,"[416, 244]"
8675,8675,215,"[185, 294]"
8676,8676,201,"[266, 191]"
8677,8677,452,"[159, 204]"
8678,8678,368,"[56, 146]"
8679,8679,442,"[278, 390]"
8680,8680,226,"[345, 222]"
8681,8681,432,"[349, 401]"
8682,8682,314,"[431, 99]"
8683,8683,337,"[72, 333]"
8684,8684,268,"[197, 336]"
8685,8685,185,"[164, 267]"
8686,8686,141,"[253, 251]"
8687,8687,285,"[313, 268]"
8688,8688,261,"[365, 249]"
8689,8689,474,"[287, 104]"
8690,8690,82,"[251, 370]"
8691,8691,339,"[225, 315]"
8692,8692,266,"[218, 159]"
8693,8693,233,"[253, 163]"
8694,8694,329,"[147, 114]"
8695,8695,384,"[169, 297]"
8696,8696,355,"[368, 380]"
8697,8697,467,"[301, 113]"
8698,8698,461,"[226, 313]"
8699,8699,332,"[356, 145]"
8700,8700,176,"[254, 230]"
8701,8701,203,"[338, 84]"
8702,8702,377,"[428, 193]"
8703,8703,154,"[277, 64]"
8704,8704,398,"[243, 242]"
8705,8705,354,"[328, 289]"
8706,8706,183,"[438, 213]"
8707,8707,300,"[336, 257]"
8708,8708,374,"[285, 306]"
8709,8709,376,"[279, 209]"
8710,8710,236,"[214, 144]"
8711,8711,327,"[219, 204]"
8712,8712,261,"[459, 302]"
8713,8713,455,"[17, 251]"
8714,8714,356,"[244, 20]"
8715,8715,244,"[441, 222]"
8716,8716,123,"[245, 400]"
8717,8717,350,"[271, 259]"
8718,8718,197,"[231, 451]"
8719,8719,146,"[315, 224]"
8720,8720,472,"[173, 112]"
8721,8721,405,"[115, 159]"
8722,8722,132,"[168, 208]"
8723,8723,158,"[100, 149]"
8724,8724,480,"[241, 274]"
8725,8725,94,"[339, 229]"
8726,8726,448,"[93, 197]"
8727,8727,141,"[250, 341]"
8728,8728,216,"[256, 296]"
8729,8729,312,"[353, 384]"
8730,8730,84,"[437, 220]"
8731,8731,420,"[310, 221]"
8732,8732,317,"[323, 112]"
8733,8733,185,"[234, 235]"
8734,8734,181,"[151, 261]"
8735,8735,125,"[182, 281]"
8736,8736,439,"[284, 473]"
8737,8737,181,"[273, 271]"
8738,8738,269,"[133, 325]"
8739,8739,483,"[177, 301]"
8740,8740,453,"[115, 287]"
8741,8741,312,"[492, 227]"
8742,8742,253,"[183, 127]"
8743,8743,356,"[268, 308]"
8744,8744,425,"[173, 181]"
8745,8745,376,"[303, 250]"
8746,8746,444,"[235, 74]"
8747,8747,181,"[271, 240]"
8748,8748,296,"[355, 284]"
8749,8749,113,"[345, 285]"
8750,8750,282,"[290, 334]"
8751,8751,210,"[182, 402]"
8752,8752,228,"[353, 169]"
8753,8753,426,"[233, 193]"
8754,8754,315,"[285, 301]"
8755,8755,304,"[154, 265]"
8756,8756,363,"[455, 249]"
8757,8757,375,"[166, 192]"
8758,8758,191,"[249, 222]"
8759,8759,133,"[142, 295]"
8760,8760,383,"[110, 448]"
8761,8761,237,"[279, 158]"
8762,8762,94,"[313, 93]"
8763,8763,264,"[231, 307]"
8764,8764,184,"[362, 365]"
8765,8765,399,"[120, 294]"
8766,8766,208,"[283, 338]"
8767,8767,243,"[232, 303]"
8768,8768,196,"[237, 326]"
8769,8769,388,"[264, 209]"
8770,8770,113,"[201, 397]"
8771,8771,203,"[388, 302]"
8772,8772,475,"[409, 285]"
8773,8773,448,"[227, 187]"
8774,8774,371,"[155, 265]"
8775,8775,247,"[50, 266]"
8776,8776,449,"[186, 125]"
8777,8777,139,"[128, 354]"
8778,8778,356,"[244, 292]"
8779,8779,221,"[389, 79]"
8780,8780,214,"[348, 294]"
8781,8781,303,"[301, 248]"
8782,8782,176,"[136, 331]"
8783,8783,296,"[233, 153]"
8784,8784,136,"[333, 236]"
8785,8785,380,"[227, 351]"
8786,8786,438,"[225, 382]"
8787,8787,225,"[194, 180]"
8788,8788,292,"[261, 234]"
8789,8789,379,"[324, 419]"
8790,8790,384,"[280, 306]"
8791,8791,173,"[300, 218]"
8792,8792,292,"[320, 198]"
8793,8793,291,"[199, 360]"
8794,8794,252,"[241, 329]"
8795,8795,464,"[149, 248]"
8796,8796,209,"[425, 286]"
8797,8797,258,"[279, 189]"
8798,8798,436,"[291, 313]"
8799,8799,336,"[393, 311]"
8800,8800,308,"[396, 228]"
8801,8801,434,"[309, 253]"
8802,8802,275,"[290, 404]"
8803,8803,130,"[138, 96]"
8804,8804,419,"[268, 381]"
8805,8805,449,"[256, 288]"
8806,8806,145,"[190, 241]"
8807,8807,377,"[165, 169]"
8808,8808,253,"[147, 134]"
8809,8809,283,"[305, 148]"
8810,8810,267,"[352, 220]"
8811,8811,320,"[466, 263]"
8812,8812,485,"[351, 138]"
8813,8813,417,"[187, 271]"
8814,8814,317,"[344, 194]"
8815,8815,175,"[184, 214]"
8816,8816,163,"[238, 274]"
8817,8817,423,"[253, 352]"
8818,8818,362,"[290, 274]"
8819,8819,250,"[181, 213]"
8820,8820,110,"[300, 318]"
8821,8821,98,"[167, 208]"
8822,8822,376,"[238, 216]"
8823,8823,282,"[253, 68]"
8824,8824,449,"[296, 184]"
8825,8825,141,"[177, 156]"
8826,8826,408,"[271, 171]"
8827,8827,393,"[83, 424]"
8828,8828,208,"[116, 258]"
8829,8829,179,"[257, 169]"
8830,8830,291,"[154, 395]"
8831,8831,435,"[210, 281]"
8832,8832,480,"[490, 311]"
8833,8833,427,"[282, 153]"
8834,8834,126,"[281, 313]"
8835,8835,441,"[208, 297]"
8836,8836,96,"[288, 349]"
8837,8837,201,"[239, 195]"
8838,8838,358,"[279, 285]"
8839,8839,369,"[284, 198]"
8840,8840,84,"[131, 258]"
8841,8841,359,"[312, 294]"
8842,8842,130,"[243, 169]"
8843,8843,128,"[186, 211]"
8844,8844,417,"[477, 237]"
8845,8845,348,"[352, 179]"
8846,8846,168,"[208, 192]"
8847,8847,157,"[271, 358]"
8848,8848,434,"[228, 212]"
8849,8849,314,"[323, 368]"
8850,8850,189,"[143, 63]"
8851,8851,385,"[280, 303]"
8852,8852,152,"[311, 249]"
8853,8853,82,"[319, 287]"
8854,8854,176,"[78, 333]"
8855,8855,268,"[458, 341]"
8856,8856,462,"[442, 145]"
8857,8857,111,"[132, 341]"
8858,8858,141,"[222, 206]"
8859,8859,373,"[441, 314]"
8860,8860,406,"[234, 174]"
8861,8861,430,"[325, 218]"
8862,8862,272,"[286, 465]"
8863,8863,97,"[145, 271]"
8864,8864,407,"[420, 183]"
8865,8865,256,"[305, 287]"
8866,8866,325,"[206, 315]"
8867,8867,252,"[258, 408]"
8868,8868,64,"[141, 404]"
8869,8869,311,"[157, 231]"
8870,8870,271,"[224, 247]"
8871,8871,215,"[105, 281]"
8872,8872,425,"[255, 122]"
8873,8873,455,"[231, 250]"
8874,8874,439,"[267, 232]"
8875,8875,321,"[284, 287]"
8876,8876,335,"[319, 125]"
8877,8877,458,"[224, 213]"
8878,8878,85,"[356, 323]"
8879,8879,196,"[166, 292]"
8880,8880,240,"[308, 320]"
8881,8881,345,"[115, 239]"
8882,8882,400,"[426, 168]"
8883,8883,468,"[339, 237]"
8884,8884,322,"[397, 250]"
8885,8885,306,"[259, 299]"
8886,8886,89,"[246, 44]"
8887,8887,229,"[403, 215]"
8888,8888,458,"[231, 168]"
8889,8889,151,"[31, 296]"
8890,8890,474,"[249, 303]"
8891,8891,391,"[123, 173]"
8892,8892,452,"[266, 308]"
8893,8893,396,"[260, 276]"
8894,8894,253,"[78, 307]"
8895,8895,236,"[172, 243]"
8896,8896,451,"[237, 234]"
8897,8897,330,"[228, 183]"
8898,8898,441,"[238, 373]"
8899,8899,101,"[122, 328]"
8900,8900,336,"[223, 291]"
8901,8901,240,"[254, 368]"
8902,8902,209,"[217, 275]"
8903,8903,414,"[462, 230]"
8904,8904,365,"[301, 75]"
8905,8905,428,"[324, 340]"
8906,8906,334,"[314, 216]"
8907,8907,288,"[248, 361]"
8908,8908,96,"[184, 101]"
8909,8909,214,"[273, 225]"
8910,8910,437,"[349, 417]"
8911,8911,135,"[261, 298]"
8912,8912,412,"[415, 376]"
8913,8913,122,"[127, 104]"
8914,8914,373,"[192, 250]"
8915,8915,349,"[257, 246]"
8916,8916,300,"[243, 201]"
8917,8917,424,"[206, 264]"
8918,8918,326,"[187, 470]"
8919,8919,463,"[214, 313]"
8920,8920,488,"[222, 287]"
8921,8921,129,"[240, 386]"
8922,8922,444,"[227, 263]"
8923,8923,240,"[293, 349]"
8924,8924,444,"[387, 329]"
8925,8925,306,"[333, 260]"
8926,8926,131,"[98, 75]"
8927,8927,338,"[292, 241]"
8928,8928,399,"[138, 301]"
8929,8929,324,"[234, 196]"
8930,8930,438,"[227, 176]"
8931,8931,132,"[307, 207]"
8932,8932,289,"[317, 146]"
8933,8933,244,"[90, 286]"
8934,8934,102,"[270, 441]"
8935,8935,308,"[233, 122]"
8936,8936,244,"[347, 270]"
8937,8937,287,"[284, 244]"
8938,8938,459,"[291, 199]"
8939,8939,445,"[313, 261]"
8940,8940,229,"[226, 382]"
8941,8941,225,"[170, 344]"
8942,8942,471,"[237, 127]"
8943,8943,133,"[327, 176]"
8944,8944,483,"[191, 246]"
8945,8945,305,"[268, 198]"
8946,8946,199,"[398, 245]"
8947,8947,443,"[251, 440]"
8948,8948,360,"[308, 283]"
8949,8949,275,"[339, 327]"
8950,8950,196,"[149, 200]"
8951,8951,305,"[239, 423]"
8952,8952,166,"[289, 102]"
8953,8953,275,"[195, 289]"
8954,8954,284,"[276, 269]"
8955,8955,379,"[360, 235]"
8956,8956,402,"[312, 203]"
8957,8957,274,"[300, 82]"
8958,8958,187,"[239, 264]"
8959,8959,482,"[236, 304]"
8960,8960,454,"[330, 230]"
8961,8961,395,"[266, 211]"
8962,8962,247,"[278, 133]"
8963,8963,186,"[276, 273]"
8964,8964,84,"[226, 257]"
8965,8965,458,"[291, 423]"
8966,8966,422,"[341, 215]"
8967,8967,99,"[259, 216]"
8968,8968,470,"[113, 218]"
8969,8969,409,"[183, 312]"
8970,8970,100,"[174, 339]"
8971,8971,140,"[166, 285]"
8972,8972,337,"[174, 92]"
8973,8973,245,"[336, 479]"
8974,8974,70,"[291, 303]"
8975,8975,260,"[229, 86]"
8976,8976,435,"[263, 244]"
8977,8977,422,"[131, 295]"
8978,8978,88,"[296, 212]"
8979,8979,346,"[337, 255]"
8980,8980,252,"[369, 263]"
8981,8981,148,"[283, 210]"
8982,8982,227,"[307, 343]"
8983,8983,216,"[220, 247]"
8984,8984,149,"[283, 298]"
8985,8985,119,"[366, 301]"
8986,8986,256,"[123, 182]"
8987,8987,104,"[355, 271]"
8988,8988,355,"[196, 302]"
8989,8989,249,"[38, 279]"
8990,8990,456,"[260, 42]"
8991,8991,316,"[146, 387]"
8992,8992,354,"[472, 320]"
8993,8993,240,"[336, 265]"
8994,8994,175,"[284, 446]"
8995,8995,332,"[310, 402]"
8996,8996,83,"[25, 316]"
8997,8997,243,"[357, 265]"
8998,8998,302,"[246, 224]"
8999,8999,457,"[292, 324]"
9000,9000,208,"[213, 343]"
9001,9001,321,"[331, 309]"
9002,9002,294,"[312, 265]"
9003,9003,197,"[281, 173]"
9004,9004,378,"[184, 332]"
9005,9005,488,"[289, 328]"
9006,9006,268,"[138, 131]"
9007,9007,356,"[222, 257]"
9008,9008,438,"[198, 160]"
9009,9009,151,"[210, 300]"
9010,9010,320,"[371, 318]"
9011,9011,171,"[360, 403]"
9012,9012,325,"[342, 246]"
9013,9013,208,"[99, 150]"
9014,9014,247,"[424, 145]"
9015,9015,452,"[370, 91]"
9016,9016,423,"[326, 303]"
9017,9017,475,"[203, 261]"
9018,9018,376,"[494, 196]"
9019,9019,138,"[187, 275]"
9020,9020,429,"[50, 360]"
9021,9021,156,"[190, 20]"
9022,9022,101,"[198, 254]"
9023,9023,180,"[219, 400]"
9024,9024,161,"[151, 114]"
9025,9025,112,"[294, 270]"
9026,9026,388,"[304, 434]"
9027,9027,376,"[185, 220]"
9028,9028,348,"[253, 285]"
9029,9029,176,"[309, 148]"
9030,9030,74,"[282, 292]"
9031,9031,389,"[169, 332]"
9032,9032,377,"[219, 321]"
9033,9033,247,"[331, 261]"
9034,9034,270,"[344, 193]"
9035,9035,468,"[384, 92]"
9036,9036,170,"[198, 258]"
9037,9037,339,"[378, 275]"
9038,9038,249,"[307, 271]"
9039,9039,249,"[107, 403]"
9040,9040,177,"[251, 245]"
9041,9041,97,"[152, 224]"
9042,9042,169,"[344, 190]"
9043,9043,366,"[329, 221]"
9044,9044,195,"[310, 237]"
9045,9045,237,"[360, 309]"
9046,9046,114,"[304, 342]"
9047,9047,196,"[234, 304]"
9048,9048,129,"[240, 308]"
9049,9049,229,"[270, 253]"
9050,9050,178,"[83, 237]"
9051,9051,302,"[262, 364]"
9052,9052,178,"[314, 361]"
9053,9053,311,"[323, 147]"
9054,9054,111,"[209, 344]"
9055,9055,471,"[301, 302]"
9056,9056,292,"[220, 503]"
9057,9057,448,"[309, 181]"
9058,9058,224,"[299, 153]"
9059,9059,338,"[272, 216]"
9060,9060,263,"[363, 378]"
9061,9061,88,"[272, 457]"
9062,9062,166,"[298, 272]"
9063,9063,357,"[133, 130]"
9064,9064,365,"[68, 217]"
9065,9065,484,"[198, 295]"
9066,9066,441,"[244, 189]"
9067,9067,223,"[184, 215]"
9068,9068,315,"[282, 303]"
9069,9069,198,"[257, 250]"
9070,9070,389,"[262, 247]"
9071,9071,453,"[172, 248]"
9072,9072,222,"[463, 222]"
9073,9073,150,"[250, 294]"
9074,9074,429,"[273, 341]"
9075,9075,140,"[421, 432]"
9076,9076,454,"[290, 327]"
9077,9077,211,"[322, 299]"
9078,9078,125,"[167, 48]"
9079,9079,204,"[143, 280]"
9080,9080,348,"[265, 267]"
9081,9081,298,"[137, 273]"
9082,9082,255,"[186, 286]"
9083,9083,287,"[276, 166]"
9084,9084,261,"[311, 262]"
9085,9085,74,"[219, 344]"
9086,9086,165,"[195, 274]"
9087,9087,146,"[284, 155]"
9088,9088,483,"[263, 192]"
9089,9089,91,"[487, 317]"
9090,9090,457,"[384, 294]"
9091,9091,115,"[242, 248]"
9092,9092,120,"[411, 146]"
9093,9093,425,"[192, 372]"
9094,9094,455,"[155, 86]"
9095,9095,227,"[296, 296]"
9096,9096,74,"[278, 321]"
9097,9097,208,"[360, 309]"
9098,9098,273,"[218, 306]"
9099,9099,118,"[272, 257]"
9100,9100,189,"[75, 295]"
9101,9101,303,"[331, 168]"
9102,9102,346,"[269, 172]"
9103,9103,332,"[240, 338]"
9104,9104,115,"[151, 188]"
9105,9105,277,"[225, 223]"
9106,9106,400,"[315, 331]"
9107,9107,441,"[414, 285]"
9108,9108,393,"[296, 205]"
9109,9109,313,"[265, 434]"
9110,9110,176,"[242, 251]"
9111,9111,206,"[339, 380]"
9112,9112,288,"[209, 179]"
9113,9113,411,"[231, 376]"
9114,9114,372,"[280, 264]"
9115,9115,307,"[118, 304]"
9116,9116,460,"[83, 244]"
9117,9117,328,"[363, 131]"
9118,9118,135,"[416, 355]"
9119,9119,257,"[264, 91]"
9120,9120,209,"[221, 150]"
9121,9121,147,"[192, 116]"
9122,9122,239,"[429, 229]"
9123,9123,83,"[260, 233]"
9124,9124,389,"[341, 317]"
9125,9125,392,"[328, 271]"
9126,9126,458,"[312, 310]"
9127,9127,115,"[220, 280]"
9128,9128,423,"[411, 407]"
9129,9129,255,"[260, 147]"
9130,9130,436,"[247, 86]"
9131,9131,208,"[161, 188]"
9132,9132,191,"[266, 29]"
9133,9133,300,"[305, 107]"
9134,9134,87,"[220, 106]"
9135,9135,293,"[121, 172]"
9136,9136,147,"[232, 375]"
9137,9137,220,"[239, 260]"
9138,9138,317,"[280, 304]"
9139,9139,322,"[412, 212]"
9140,9140,396,"[193, 384]"
9141,9141,466,"[375, 136]"
9142,9142,457,"[363, 448]"
9143,9143,385,"[230, 260]"
9144,9144,215,"[167, 269]"
